month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Jun,Personal Vehicles,,-12.383901,-7.773852,19.923372,-100,,-18.360071,3.49345,-21.097046,-9.625668,-5.621302,18.808777,3.166227,-14.322251,19.402985,-6.25,79.733333,-30.563798,28.205128,-35.5,-8.78553,0.283286,10.451977,-5.11509,-92.183288,-13.793103,292,81.632653,-8.426966,27.607362
Jun,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun,Total People,,-0.390054,-16.250612,16.715371,-100,,-21.50245,4.09154,-26.249167,-8.220416,1.377953,11.262136,3.839442,-20,23.319328,-0.340716,38.205128,-20.841064,15.703125,-27.481431,-12.476723,4.042553,13.087935,-5.515371,-94.258373,-8.333333,365.454545,87.5,-14.166667,40.533981
Jun,Total Vehicles,,-59.649123,482.608696,-44.029851,-100,,-40,-34.52381,27.272727,18.571429,-59.036145,38.235294,-44.680851,84.615385,-70.833333,621.428571,-13.861386,-68.965517,148.148148,-97.014925,550,-53.846154,216.666667,557.894737,-92,860,-100,,900,-95
Jun,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun,Truck Containers Empty,,,,,,,,,,,-30,142.857143,-82.352941,-66.666667,-100,,,,,,,,33.333333,1200,-98.076923,4500,-100,,900,-100
Jun,Truck Containers Loaded,,,,,,,-67.142857,-100,,-11.428571,-77.419355,-14.285714,66.666667,150,-76,683.333333,-100,,,,,,,142.857143,-76.470588,-50,-100,,,
Jun,Trucks,,-59.649123,478.26087,-43.609023,-100,,-12.857143,-9.836066,-36.363636,17.142857,-58.536585,35.294118,-43.478261,53.846154,-60,575,61.111111,-68.965517,148.148148,-97.014925,550,-76.923077,166.666667,600,-91.071429,860,-100,,900,-100
