year,month,crossingType,numberOfCrossings
2001,Jul,Pedestrians,0
2001,Jul,Train Passengers,0
2001,Jul,Personal Vehicle Passengers,9877
2001,Jul,Truck Containers Empty,238
2001,Jul,Personal Vehicles,3658
2001,Aug,Train Passengers,0
2001,Aug,Buses,8
2001,Aug,Personal Vehicles,3716
2001,Aug,Bus Passengers,138
2001,Aug,Trucks,1880
2001,Aug,Rail Containers Loaded,0
2001,Aug,Pedestrians,1
2001,Aug,Trains,0
2001,Aug,Truck Containers Loaded,1761
2001,Aug,Truck Containers Empty,176
2001,Aug,Personal Vehicle Passengers,10405
2001,Aug,Rail Containers Empty,0
2001,Sep,Trucks,1476
2001,Sep,Personal Vehicle Passengers,5475
2001,Sep,Pedestrians,0
2001,Sep,Rail Containers Empty,0
2001,Sep,Rail Containers Loaded,0
2001,Sep,Train Passengers,0
2001,Sep,Buses,10
2001,Sep,Bus Passengers,161
2001,Sep,Personal Vehicles,2190
2001,Sep,Truck Containers Loaded,1327
2001,Sep,Truck Containers Empty,161
2001,Sep,Trains,0
2001,Oct,Trucks,2414
2001,Oct,Personal Vehicle Passengers,7544
2001,Oct,Bus Passengers,41
2001,Oct,Rail Containers Loaded,0
2001,Oct,Truck Containers Empty,217
2001,Oct,Train Passengers,0
2001,Oct,Truck Containers Loaded,2117
2001,Oct,Buses,3
2001,Oct,Rail Containers Empty,0
2001,Oct,Trains,0
2001,Oct,Personal Vehicles,1983
2001,Oct,Pedestrians,0
2001,Nov,Personal Vehicle Passengers,4530
2001,Nov,Truck Containers Empty,127
2001,Nov,Pedestrians,0
2001,Nov,Buses,1
2001,Nov,Rail Containers Loaded,0
2001,Nov,Train Passengers,0
2001,Nov,Truck Containers Loaded,1612
2001,Nov,Bus Passengers,20
2001,Nov,Personal Vehicles,1812
2001,Nov,Rail Containers Empty,0
2001,Nov,Trucks,1585
2001,Nov,Trains,0
2001,Dec,Bus Passengers,1
2001,Dec,Truck Containers Loaded,925
2001,Dec,Trains,0
2001,Dec,Rail Containers Loaded,0
2001,Dec,Buses,1
2001,Dec,Rail Containers Empty,0
2001,Dec,Personal Vehicle Passengers,4497
2001,Dec,Train Passengers,0
2001,Dec,Pedestrians,0
2001,Dec,Personal Vehicles,1796
2001,Dec,Trucks,1346
2001,Dec,Truck Containers Empty,152
2002,Jan,Trains,0
2002,Jan,Truck Containers Empty,138
2002,Jan,Truck Containers Loaded,1208
2002,Jan,Train Passengers,0
2002,Jan,Personal Vehicle Passengers,3693
2002,Jan,Personal Vehicles,1477
2002,Jan,Rail Containers Empty,0
2002,Jan,Bus Passengers,0
2002,Jan,Trucks,1409
2002,Jan,Rail Containers Loaded,0
2002,Jan,Buses,0
2002,Jan,Pedestrians,0
2002,Feb,Trains,0
2002,Feb,Rail Containers Loaded,0
2002,Feb,Buses,7
2002,Feb,Truck Containers Loaded,918
2002,Feb,Personal Vehicles,1476
2002,Feb,Truck Containers Empty,78
2002,Feb,Bus Passengers,115
2002,Feb,Pedestrians,0
2002,Feb,Rail Containers Empty,0
2002,Feb,Personal Vehicle Passengers,3698
2002,Feb,Trucks,1012
2002,Feb,Train Passengers,0
2002,Mar,Personal Vehicle Passengers,4118
2002,Mar,Bus Passengers,201
2002,Mar,Truck Containers Empty,105
2002,Mar,Trains,0
2002,Mar,Personal Vehicles,1647
2002,Mar,Buses,8
2002,Mar,Pedestrians,0
2002,Mar,Rail Containers Empty,0
2002,Mar,Train Passengers,0
2002,Mar,Rail Containers Loaded,0
2002,Mar,Truck Containers Loaded,1067
2002,Mar,Trucks,1121
2002,Apr,Truck Containers Loaded,1731
2002,Apr,Train Passengers,0
2002,Apr,Trucks,1812
2002,Apr,Personal Vehicle Passengers,4328
2002,Apr,Trains,0
2002,Apr,Personal Vehicles,1731
2002,Apr,Rail Containers Loaded,0
2002,Apr,Bus Passengers,113
2002,Apr,Truck Containers Empty,140
2002,Apr,Buses,4
2002,Apr,Rail Containers Empty,0
2002,Apr,Pedestrians,0
2002,May,Bus Passengers,313
2002,May,Train Passengers,0
2002,May,Buses,12
2002,May,Rail Containers Empty,0
2002,May,Rail Containers Loaded,0
2002,May,Truck Containers Loaded,1813
2002,May,Trains,0
2002,May,Truck Containers Empty,102
2002,May,Trucks,1915
2002,May,Pedestrians,0
2002,May,Personal Vehicle Passengers,5517
2002,May,Personal Vehicles,2205
2002,Jun,Truck Containers Loaded,872
2002,Jun,Buses,15
2002,Jun,Pedestrians,0
2002,Jun,Bus Passengers,335
2002,Jun,Train Passengers,0
2002,Jun,Trains,0
2002,Jun,Rail Containers Empty,0
2002,Jun,Truck Containers Empty,118
2002,Jun,Personal Vehicles,2777
2002,Jun,Personal Vehicle Passengers,6951
2002,Jun,Trucks,965
2002,Jun,Rail Containers Loaded,0
2002,Jul,Buses,10
2002,Jul,Truck Containers Empty,155
2002,Jul,Trains,0
2002,Jul,Bus Passengers,144
2002,Jul,Personal Vehicle Passengers,7811
2002,Jul,Rail Containers Empty,0
2002,Jul,Train Passengers,0
2002,Jul,Truck Containers Loaded,1077
2002,Jul,Rail Containers Loaded,0
2002,Jul,Trucks,1231
2002,Jul,Personal Vehicles,3121
2002,Jul,Pedestrians,0
2002,Aug,Trucks,1672
2002,Aug,Pedestrians,0
2002,Aug,Truck Containers Empty,131
2002,Aug,Rail Containers Loaded,0
2002,Aug,Personal Vehicle Passengers,8245
2002,Aug,Buses,4
2002,Aug,Bus Passengers,46
2002,Aug,Personal Vehicles,3298
2002,Aug,Rail Containers Empty,0
2002,Aug,Train Passengers,0
2002,Aug,Truck Containers Loaded,1522
2002,Aug,Trains,0
2002,Sep,Rail Containers Empty,0
2002,Sep,Pedestrians,0
2002,Sep,Truck Containers Loaded,1491
2002,Sep,Truck Containers Empty,84
2002,Sep,Rail Containers Loaded,0
2002,Sep,Train Passengers,0
2002,Sep,Trucks,1427
2002,Sep,Trains,0
2002,Sep,Personal Vehicles,2215
2002,Sep,Bus Passengers,166
2002,Sep,Personal Vehicle Passengers,5538
2002,Sep,Buses,10
2002,Oct,Rail Containers Loaded,0
2002,Oct,Train Passengers,0
2002,Oct,Pedestrians,0
2002,Oct,Buses,3
2002,Oct,Personal Vehicles,2112
2002,Oct,Rail Containers Empty,0
2002,Oct,Trains,0
2002,Oct,Bus Passengers,70
2002,Oct,Truck Containers Loaded,1636
2002,Oct,Truck Containers Empty,93
2002,Oct,Personal Vehicle Passengers,5292
2002,Oct,Trucks,1732
2002,Nov,Train Passengers,0
2002,Nov,Personal Vehicles,1640
2002,Nov,Rail Containers Loaded,0
2002,Nov,Truck Containers Loaded,1540
2002,Nov,Buses,7
2002,Nov,Personal Vehicle Passengers,4106
2002,Nov,Bus Passengers,227
2002,Nov,Rail Containers Empty,0
2002,Nov,Trucks,1623
2002,Nov,Truck Containers Empty,82
2002,Nov,Trains,0
2002,Nov,Pedestrians,0
2002,Dec,Rail Containers Empty,0
2002,Dec,Truck Containers Empty,64
2002,Dec,Rail Containers Loaded,0
2002,Dec,Personal Vehicle Passengers,4245
2002,Dec,Bus Passengers,0
2002,Dec,Pedestrians,0
2002,Dec,Trucks,1364
2002,Dec,Buses,0
2002,Dec,Train Passengers,0
2002,Dec,Personal Vehicles,1698
2002,Dec,Truck Containers Loaded,1279
2002,Dec,Trains,0
2003,Jan,Truck Containers Empty,84
2003,Jan,Truck Containers Loaded,1271
2003,Jan,Pedestrians,0
2003,Jan,Personal Vehicles,1371
2003,Jan,Train Passengers,0
2003,Jan,Bus Passengers,47
2003,Jan,Trucks,1394
2003,Jan,Buses,1
2003,Jan,Rail Containers Loaded,0
2003,Jan,Rail Containers Empty,0
2003,Jan,Trains,0
2003,Jan,Personal Vehicle Passengers,3428
2003,Feb,Truck Containers Empty,77
2003,Feb,Buses,8
2003,Feb,Trains,0
2003,Feb,Rail Containers Empty,0
2003,Feb,Truck Containers Loaded,977
2003,Feb,Personal Vehicle Passengers,3228
2003,Feb,Trucks,1053
2003,Feb,Train Passengers,0
2003,Feb,Rail Containers Loaded,0
2003,Feb,Bus Passengers,217
2003,Feb,Personal Vehicles,1290
2003,Feb,Pedestrians,0
2003,Mar,Rail Containers Empty,0
2003,Mar,Personal Vehicles,1298
2003,Mar,Bus Passengers,248
2003,Mar,Truck Containers Loaded,1377
2003,Mar,Buses,7
2003,Mar,Rail Containers Loaded,0
2003,Mar,Personal Vehicle Passengers,3251
2003,Mar,Trains,0
2003,Mar,Train Passengers,0
2003,Mar,Pedestrians,0
2003,Mar,Truck Containers Empty,83
2003,Mar,Trucks,1461
2003,Apr,Buses,7
2003,Apr,Truck Containers Loaded,2035
2003,Apr,Pedestrians,0
2003,Apr,Personal Vehicle Passengers,3493
2003,Apr,Truck Containers Empty,89
2003,Apr,Rail Containers Empty,0
2003,Apr,Rail Containers Loaded,0
2003,Apr,Bus Passengers,223
2003,Apr,Trucks,2117
2003,Apr,Train Passengers,0
2003,Apr,Personal Vehicles,1397
2003,Apr,Trains,0
2003,May,Truck Containers Empty,66
2003,May,Trains,0
2003,May,Truck Containers Loaded,1906
2003,May,Pedestrians,0
2003,May,Bus Passengers,149
2003,May,Personal Vehicles,1734
2003,May,Rail Containers Empty,0
2003,May,Train Passengers,0
2003,May,Buses,10
2003,May,Rail Containers Loaded,0
2003,May,Trucks,2030
2003,May,Personal Vehicle Passengers,4339
2003,Jun,Personal Vehicles,2468
2003,Jun,Trucks,973
2003,Jun,Personal Vehicle Passengers,6170
2003,Jun,Rail Containers Empty,0
2003,Jun,Truck Containers Empty,77
2003,Jun,Bus Passengers,201
2003,Jun,Truck Containers Loaded,906
2003,Jun,Buses,9
2003,Jun,Pedestrians,0
2003,Jun,Trains,0
2003,Jun,Train Passengers,0
2003,Jun,Rail Containers Loaded,0
2003,Jul,Buses,4
2003,Jul,Train Passengers,0
2003,Jul,Truck Containers Loaded,1095
2003,Jul,Rail Containers Empty,0
2003,Jul,Trucks,1189
2003,Jul,Truck Containers Empty,107
2003,Jul,Personal Vehicles,2670
2003,Jul,Rail Containers Loaded,0
2003,Jul,Personal Vehicle Passengers,6675
2003,Jul,Bus Passengers,63
2003,Jul,Pedestrians,0
2003,Jul,Trains,0
2003,Aug,Bus Passengers,55
2003,Aug,Truck Containers Loaded,1389
2003,Aug,Train Passengers,0
2003,Aug,Personal Vehicle Passengers,7340
2003,Aug,Trucks,1483
2003,Aug,Pedestrians,0
2003,Aug,Rail Containers Empty,0
2003,Aug,Truck Containers Empty,93
2003,Aug,Buses,3
2003,Aug,Rail Containers Loaded,0
2003,Aug,Personal Vehicles,2936
2003,Aug,Trains,0
2003,Sep,Trucks,1657
2003,Sep,Bus Passengers,108
2003,Sep,Truck Containers Empty,73
2003,Sep,Trains,0
2003,Sep,Buses,5
2003,Sep,Personal Vehicle Passengers,5143
2003,Sep,Rail Containers Loaded,0
2003,Sep,Pedestrians,0
2003,Sep,Personal Vehicles,2053
2003,Sep,Rail Containers Empty,0
2003,Sep,Truck Containers Loaded,1585
2003,Sep,Train Passengers,0
2003,Oct,Buses,8
2003,Oct,Bus Passengers,152
2003,Oct,Personal Vehicles,1959
2003,Oct,Personal Vehicle Passengers,4903
2003,Oct,Rail Containers Empty,0
2003,Oct,Train Passengers,0
2003,Oct,Truck Containers Loaded,896
2003,Oct,Pedestrians,0
2003,Oct,Rail Containers Loaded,0
2003,Oct,Trains,0
2003,Oct,Truck Containers Empty,100
2003,Oct,Trucks,998
2003,Nov,Rail Containers Empty,0
2003,Nov,Personal Vehicles,1382
2003,Nov,Trains,0
2003,Nov,Personal Vehicle Passengers,3462
2003,Nov,Bus Passengers,79
2003,Nov,Buses,3
2003,Nov,Trucks,1303
2003,Nov,Train Passengers,0
2003,Nov,Pedestrians,0
2003,Nov,Rail Containers Loaded,0
2003,Nov,Truck Containers Empty,61
2003,Nov,Truck Containers Loaded,1280
2003,Dec,Personal Vehicles,1505
2003,Dec,Rail Containers Empty,0
2003,Dec,Train Passengers,0
2003,Dec,Trains,0
2003,Dec,Bus Passengers,10
2003,Dec,Truck Containers Loaded,1348
2003,Dec,Pedestrians,0
2003,Dec,Truck Containers Empty,80
2003,Dec,Buses,1
2003,Dec,Personal Vehicle Passengers,3763
2003,Dec,Trucks,1436
2003,Dec,Rail Containers Loaded,0
2004,Jan,Bus Passengers,2
2004,Jan,Personal Vehicles,1264
2004,Jan,Truck Containers Loaded,1017
2004,Jan,Truck Containers Empty,25
2004,Jan,Personal Vehicle Passengers,3168
2004,Jan,Buses,1
2004,Jan,Trucks,1168
2004,Jan,Train Passengers,0
2004,Jan,Rail Containers Empty,0
2004,Jan,Trains,0
2004,Jan,Pedestrians,0
2004,Jan,Rail Containers Loaded,0
2004,Feb,Pedestrians,0
2004,Feb,Rail Containers Loaded,0
2004,Feb,Train Passengers,0
2004,Feb,Rail Containers Empty,0
2004,Feb,Trucks,1273
2004,Feb,Personal Vehicle Passengers,2977
2004,Feb,Bus Passengers,124
2004,Feb,Buses,5
2004,Feb,Truck Containers Empty,34
2004,Feb,Truck Containers Loaded,1177
2004,Feb,Personal Vehicles,1188
2004,Feb,Trains,0
2004,Mar,Pedestrians,0
2004,Mar,Truck Containers Loaded,1690
2004,Mar,Trains,0
2004,Mar,Trucks,1813
2004,Mar,Truck Containers Empty,80
2004,Mar,Bus Passengers,241
2004,Mar,Personal Vehicle Passengers,3303
2004,Mar,Rail Containers Loaded,0
2004,Mar,Train Passengers,0
2004,Mar,Rail Containers Empty,0
2004,Mar,Personal Vehicles,1316
2004,Mar,Buses,5
2004,Apr,Truck Containers Loaded,2587
2004,Apr,Buses,6
2004,Apr,Personal Vehicle Passengers,4060
2004,Apr,Train Passengers,0
2004,Apr,Trains,0
2004,Apr,Personal Vehicles,1640
2004,Apr,Rail Containers Loaded,0
2004,Apr,Rail Containers Empty,0
2004,Apr,Truck Containers Empty,55
2004,Apr,Trucks,2585
2004,Apr,Bus Passengers,154
2004,Apr,Pedestrians,0
2004,May,Rail Containers Loaded,0
2004,May,Personal Vehicle Passengers,4320
2004,May,Train Passengers,0
2004,May,Truck Containers Loaded,2660
2004,May,Pedestrians,0
2004,May,Bus Passengers,235
2004,May,Truck Containers Empty,91
2004,May,Trucks,2289
2004,May,Buses,9
2004,May,Trains,0
2004,May,Rail Containers Empty,0
2004,May,Personal Vehicles,1726
2004,Jun,Rail Containers Empty,0
2004,Jun,Buses,1
2004,Jun,Trains,0
2004,Jun,Trucks,1909
2004,Jun,Pedestrians,0
2004,Jun,Rail Containers Loaded,0
2004,Jun,Truck Containers Loaded,1452
2004,Jun,Train Passengers,0
2004,Jun,Personal Vehicle Passengers,7113
2004,Jun,Bus Passengers,36
2004,Jun,Truck Containers Empty,70
2004,Jun,Personal Vehicles,2843
2004,Jul,Train Passengers,0
2004,Jul,Truck Containers Loaded,1299
2004,Jul,Personal Vehicle Passengers,7325
2004,Jul,Pedestrians,0
2004,Jul,Buses,6
2004,Jul,Personal Vehicles,2924
2004,Jul,Trains,0
2004,Jul,Rail Containers Empty,0
2004,Jul,Bus Passengers,242
2004,Jul,Trucks,1388
2004,Jul,Rail Containers Loaded,0
2004,Jul,Truck Containers Empty,77
2004,Aug,Rail Containers Loaded,0
2004,Aug,Buses,0
2004,Aug,Truck Containers Loaded,1013
2004,Aug,Personal Vehicle Passengers,7298
2004,Aug,Pedestrians,0
2004,Aug,Bus Passengers,0
2004,Aug,Trains,0
2004,Aug,Train Passengers,0
2004,Aug,Rail Containers Empty,0
2004,Aug,Personal Vehicles,2927
2004,Aug,Trucks,1932
2004,Aug,Truck Containers Empty,57
2004,Sep,Pedestrians,0
2004,Sep,Personal Vehicle Passengers,5025
2004,Sep,Trains,0
2004,Sep,Rail Containers Empty,0
2004,Sep,Train Passengers,0
2004,Sep,Truck Containers Loaded,2185
2004,Sep,Bus Passengers,0
2004,Sep,Rail Containers Loaded,0
2004,Sep,Personal Vehicles,2006
2004,Sep,Trucks,1812
2004,Sep,Truck Containers Empty,169
2004,Sep,Buses,2
2004,Oct,Truck Containers Empty,63
2004,Oct,Trucks,1893
2004,Oct,Pedestrians,0
2004,Oct,Buses,2
2004,Oct,Trains,0
2004,Oct,Truck Containers Loaded,1635
2004,Oct,Rail Containers Empty,0
2004,Oct,Personal Vehicles,1980
2004,Oct,Personal Vehicle Passengers,4958
2004,Oct,Bus Passengers,56
2004,Oct,Train Passengers,0
2004,Oct,Rail Containers Loaded,0
2004,Nov,Pedestrians,0
2004,Nov,Rail Containers Empty,0
2004,Nov,Trains,0
2004,Nov,Bus Passengers,170
2004,Nov,Rail Containers Loaded,0
2004,Nov,Buses,7
2004,Nov,Trucks,1816
2004,Nov,Personal Vehicles,1740
2004,Nov,Personal Vehicle Passengers,4356
2004,Nov,Train Passengers,0
2004,Nov,Truck Containers Loaded,1424
2004,Nov,Truck Containers Empty,60
2004,Dec,Truck Containers Loaded,1327
2004,Dec,Pedestrians,0
2004,Dec,Bus Passengers,0
2004,Dec,Trains,0
2004,Dec,Trucks,1632
2004,Dec,Rail Containers Loaded,0
2004,Dec,Personal Vehicles,1584
2004,Dec,Buses,0
2004,Dec,Personal Vehicle Passengers,3836
2004,Dec,Truck Containers Empty,70
2004,Dec,Rail Containers Empty,0
2004,Dec,Train Passengers,0
2005,Jan,Rail Containers Empty,0
2005,Jan,Truck Containers Empty,69
2005,Jan,Train Passengers,0
2005,Jan,Pedestrians,0
2005,Jan,Trains,0
2005,Jan,Bus Passengers,0
2005,Jan,Personal Vehicle Passengers,2917
2005,Jan,Personal Vehicles,1163
2005,Jan,Truck Containers Loaded,1134
2005,Jan,Rail Containers Loaded,0
2005,Jan,Trucks,1481
2005,Jan,Buses,0
2005,Feb,Truck Containers Empty,76
2005,Feb,Pedestrians,0
2005,Feb,Trains,0
2005,Feb,Trucks,1326
2005,Feb,Personal Vehicles,1250
2005,Feb,Rail Containers Loaded,0
2005,Feb,Rail Containers Empty,0
2005,Feb,Personal Vehicle Passengers,3115
2005,Feb,Buses,10
2005,Feb,Bus Passengers,331
2005,Feb,Truck Containers Loaded,1295
2005,Feb,Train Passengers,0
2005,Mar,Buses,6
2005,Mar,Bus Passengers,195
2005,Mar,Trains,0
2005,Mar,Truck Containers Loaded,1504
2005,Mar,Personal Vehicle Passengers,3917
2005,Mar,Pedestrians,0
2005,Mar,Personal Vehicles,1570
2005,Mar,Rail Containers Empty,0
2005,Mar,Train Passengers,0
2005,Mar,Trucks,1697
2005,Mar,Rail Containers Loaded,0
2005,Mar,Truck Containers Empty,55
2005,Apr,Truck Containers Empty,128
2005,Apr,Truck Containers Loaded,3051
2005,Apr,Bus Passengers,99
2005,Apr,Buses,16
2005,Apr,Personal Vehicle Passengers,3818
2005,Apr,Personal Vehicles,1522
2005,Apr,Rail Containers Loaded,0
2005,Apr,Trucks,2585
2005,Apr,Rail Containers Empty,0
2005,Apr,Train Passengers,0
2005,Apr,Trains,0
2005,Apr,Pedestrians,1
2005,May,Rail Containers Empty,0
2005,May,Truck Containers Empty,105
2005,May,Truck Containers Loaded,2606
2005,May,Rail Containers Loaded,0
2005,May,Train Passengers,0
2005,May,Trucks,2095
2005,May,Personal Vehicle Passengers,4080
2005,May,Bus Passengers,78
2005,May,Pedestrians,0
2005,May,Trains,0
2005,May,Buses,5
2005,May,Personal Vehicles,1623
2005,Jun,Train Passengers,0
2005,Jun,Truck Containers Loaded,1376
2005,Jun,Personal Vehicle Passengers,8206
2005,Jun,Buses,5
2005,Jun,Trains,0
2005,Jun,Trucks,1484
2005,Jun,Personal Vehicles,2372
2005,Jun,Rail Containers Empty,0
2005,Jun,Pedestrians,0
2005,Jun,Truck Containers Empty,116
2005,Jun,Rail Containers Loaded,0
2005,Jun,Bus Passengers,161
2005,Jul,Trucks,1675
2005,Jul,Rail Containers Loaded,0
2005,Jul,Rail Containers Empty,0
2005,Jul,Pedestrians,0
2005,Jul,Personal Vehicles,2689
2005,Jul,Buses,2
2005,Jul,Personal Vehicle Passengers,6732
2005,Jul,Bus Passengers,20
2005,Jul,Train Passengers,0
2005,Jul,Truck Containers Empty,14
2005,Jul,Truck Containers Loaded,213
2005,Jul,Trains,0
2005,Aug,Trains,0
2005,Aug,Personal Vehicle Passengers,9908
2005,Aug,Trucks,1898
2005,Aug,Bus Passengers,12
2005,Aug,Train Passengers,0
2005,Aug,Buses,1
2005,Aug,Personal Vehicles,2895
2005,Aug,Pedestrians,0
2005,Aug,Truck Containers Loaded,1166
2005,Aug,Rail Containers Empty,0
2005,Aug,Rail Containers Loaded,0
2005,Aug,Truck Containers Empty,97
2005,Sep,Train Passengers,0
2005,Sep,Personal Vehicles,1857
2005,Sep,Personal Vehicle Passengers,6478
2005,Sep,Rail Containers Empty,0
2005,Sep,Rail Containers Loaded,0
2005,Sep,Trucks,1708
2005,Sep,Bus Passengers,3
2005,Sep,Trains,0
2005,Sep,Truck Containers Empty,0
2005,Sep,Buses,3
2005,Sep,Truck Containers Loaded,0
2005,Sep,Pedestrians,0
2005,Oct,Trucks,1881
2005,Oct,Pedestrians,0
2005,Oct,Personal Vehicle Passengers,4912
2005,Oct,Truck Containers Empty,0
2005,Oct,Truck Containers Loaded,0
2005,Oct,Rail Containers Loaded,0
2005,Oct,Buses,4
2005,Oct,Personal Vehicles,1968
2005,Oct,Trains,0
2005,Oct,Bus Passengers,149
2005,Oct,Rail Containers Empty,0
2005,Oct,Train Passengers,0
2005,Nov,Rail Containers Loaded,0
2005,Nov,Train Passengers,0
2005,Nov,Trains,0
2005,Nov,Rail Containers Empty,0
2005,Nov,Trucks,1461
2005,Nov,Truck Containers Loaded,1005
2005,Nov,Personal Vehicle Passengers,3581
2005,Nov,Bus Passengers,91
2005,Nov,Truck Containers Empty,48
2005,Nov,Pedestrians,0
2005,Nov,Personal Vehicles,1431
2005,Nov,Buses,4
2005,Dec,Personal Vehicles,1410
2005,Dec,Truck Containers Empty,18
2005,Dec,Train Passengers,0
2005,Dec,Truck Containers Loaded,271
2005,Dec,Personal Vehicle Passengers,4943
2005,Dec,Pedestrians,0
2005,Dec,Trucks,1313
2005,Dec,Rail Containers Loaded,0
2005,Dec,Trains,0
2005,Dec,Buses,1
2005,Dec,Rail Containers Empty,0
2005,Dec,Bus Passengers,27
2006,Jan,Train Passengers,0
2006,Jan,Personal Vehicles,1226
2006,Jan,Rail Containers Loaded,0
2006,Jan,Buses,2
2006,Jan,Truck Containers Empty,0
2006,Jan,Personal Vehicle Passengers,4212
2006,Jan,Bus Passengers,52
2006,Jan,Truck Containers Loaded,0
2006,Jan,Rail Containers Empty,0
2006,Jan,Trains,0
2006,Jan,Pedestrians,0
2006,Jan,Trucks,1375
2006,Feb,Trucks,1259
2006,Feb,Pedestrians,0
2006,Feb,Bus Passengers,149
2006,Feb,Rail Containers Loaded,0
2006,Feb,Truck Containers Loaded,97
2006,Feb,Truck Containers Empty,6
2006,Feb,Train Passengers,0
2006,Feb,Trains,0
2006,Feb,Buses,4
2006,Feb,Rail Containers Empty,0
2006,Feb,Personal Vehicles,1104
2006,Feb,Personal Vehicle Passengers,2944
2006,Mar,Truck Containers Loaded,1708
2006,Mar,Bus Passengers,165
2006,Mar,Rail Containers Empty,0
2006,Mar,Personal Vehicles,1276
2006,Mar,Personal Vehicle Passengers,4468
2006,Mar,Train Passengers,0
2006,Mar,Trucks,1783
2006,Mar,Trains,0
2006,Mar,Pedestrians,0
2006,Mar,Rail Containers Loaded,0
2006,Mar,Buses,6
2006,Mar,Truck Containers Empty,148
2006,Apr,Train Passengers,0
2006,Apr,Buses,8
2006,Apr,Personal Vehicle Passengers,6143
2006,Apr,Truck Containers Empty,208
2006,Apr,Trains,0
2006,Apr,Bus Passengers,270
2006,Apr,Truck Containers Loaded,1622
2006,Apr,Pedestrians,0
2006,Apr,Personal Vehicles,1760
2006,Apr,Rail Containers Loaded,0
2006,Apr,Trucks,1891
2006,Apr,Rail Containers Empty,0
2006,May,Trucks,2233
2006,May,Personal Vehicles,1818
2006,May,Bus Passengers,178
2006,May,Buses,5
2006,May,Rail Containers Empty,0
2006,May,Rail Containers Loaded,0
2006,May,Truck Containers Empty,252
2006,May,Train Passengers,0
2006,May,Trains,0
2006,May,Truck Containers Loaded,2000
2006,May,Personal Vehicle Passengers,7128
2006,May,Pedestrians,0
2006,Jun,Trucks,1310
2006,Jun,Train Passengers,0
2006,Jun,Trains,0
2006,Jun,Personal Vehicles,2562
2006,Jun,Rail Containers Loaded,0
2006,Jun,Pedestrians,0
2006,Jun,Rail Containers Empty,0
2006,Jun,Truck Containers Empty,142
2006,Jun,Bus Passengers,1740
2006,Jun,Buses,51
2006,Jun,Truck Containers Loaded,1088
2006,Jun,Personal Vehicle Passengers,8953
2006,Jul,Pedestrians,0
2006,Jul,Truck Containers Empty,207
2006,Jul,Rail Containers Loaded,0
2006,Jul,Personal Vehicles,2982
2006,Jul,Buses,5
2006,Jul,Bus Passengers,155
2006,Jul,Rail Containers Empty,0
2006,Jul,Train Passengers,0
2006,Jul,Trucks,1527
2006,Jul,Truck Containers Loaded,1353
2006,Jul,Personal Vehicle Passengers,10446
2006,Jul,Trains,0
2006,Aug,Personal Vehicles,2951
2006,Aug,Personal Vehicle Passengers,10332
2006,Aug,Truck Containers Loaded,1533
2006,Aug,Train Passengers,0
2006,Aug,Pedestrians,0
2006,Aug,Trucks,1663
2006,Aug,Buses,0
2006,Aug,Rail Containers Empty,0
2006,Aug,Rail Containers Loaded,0
2006,Aug,Trains,0
2006,Aug,Bus Passengers,0
2006,Aug,Truck Containers Empty,159
2006,Sep,Personal Vehicles,1941
2006,Sep,Truck Containers Empty,139
2006,Sep,Bus Passengers,51
2006,Sep,Buses,2
2006,Sep,Pedestrians,0
2006,Sep,Train Passengers,0
2006,Sep,Trains,0
2006,Sep,Rail Containers Empty,0
2006,Sep,Truck Containers Loaded,1798
2006,Sep,Personal Vehicle Passengers,4711
2006,Sep,Rail Containers Loaded,0
2006,Sep,Trucks,1836
2006,Oct,Train Passengers,0
2006,Oct,Trucks,1682
2006,Oct,Bus Passengers,176
2006,Oct,Personal Vehicle Passengers,5163
2006,Oct,Pedestrians,0
2006,Oct,Trains,0
2006,Oct,Rail Containers Empty,0
2006,Oct,Personal Vehicles,2085
2006,Oct,Rail Containers Loaded,0
2006,Oct,Truck Containers Empty,129
2006,Oct,Truck Containers Loaded,1557
2006,Oct,Buses,4
2006,Nov,Pedestrians,0
2006,Nov,Buses,3
2006,Nov,Rail Containers Loaded,0
2006,Nov,Personal Vehicle Passengers,3895
2006,Nov,Truck Containers Loaded,850
2006,Nov,Trucks,1511
2006,Nov,Rail Containers Empty,0
2006,Nov,Train Passengers,0
2006,Nov,Bus Passengers,120
2006,Nov,Trains,0
2006,Nov,Truck Containers Empty,57
2006,Nov,Personal Vehicles,1558
2006,Dec,Train Passengers,0
2006,Dec,Truck Containers Loaded,647
2006,Dec,Personal Vehicles,1679
2006,Dec,Rail Containers Loaded,0
2006,Dec,Rail Containers Empty,0
2006,Dec,Personal Vehicle Passengers,4352
2006,Dec,Pedestrians,0
2006,Dec,Bus Passengers,48
2006,Dec,Buses,1
2006,Dec,Trains,0
2006,Dec,Truck Containers Empty,73
2006,Dec,Trucks,1160
2007,Jan,Train Passengers,0
2007,Jan,Truck Containers Empty,145
2007,Jan,Truck Containers Loaded,898
2007,Jan,Trucks,1039
2007,Jan,Rail Containers Empty,0
2007,Jan,Personal Vehicles,1223
2007,Jan,Rail Containers Loaded,0
2007,Jan,Trains,0
2007,Jan,Pedestrians,0
2007,Jan,Personal Vehicle Passengers,3110
2007,Jan,Buses,0
2007,Jan,Bus Passengers,0
2007,Feb,Train Passengers,0
2007,Feb,Pedestrians,0
2007,Feb,Truck Containers Empty,130
2007,Feb,Bus Passengers,0
2007,Feb,Trains,0
2007,Feb,Rail Containers Empty,0
