month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Sep,Truck Containers Empty,,42.857143,100,-100,,-100,,254.545455,-97.435897,2300,-33.333333,-100,,,,,,,,,,,-60.377358,-85.714286,1800,-52.631579,-70.37037,412.5,-48.780488,-100
Sep,Truck Containers Loaded,,30.952381,-45.454545,63.333333,-30.612245,17.647059,90,18.421053,-43.333333,37.254902,-37.142857,-100,,,,,,,,,,,,,331.111111,-80.927835,40.540541,-28.846154,102.702703,-85.333333
Sep,Trucks,,-47.5,23.809524,-3.846154,-10,-22.222222,154.285714,34.831461,-50,51.666667,-34.065934,61.666667,-15.463918,1.219512,-28.915663,67.79661,-67.676768,-87.5,-25,-100,,1225,-60.377358,128.571429,422.916667,-73.705179,-10.606061,28.813559,2.631579,-71.794872
Oct,Bus Passengers,,766.666667,-76.923077,-87.5,1066.666667,65.714286,-100,,-100,,,,,,,,,,,,,,,,,,,,,
Oct,Buses,,100,-50,0,0,100,-100,,-100,,,,,,,,,,,,,,,,,,,,,
Oct,Pedestrians,,275,-80,133.333333,185.714286,-87.5,120,254.545455,-100,,,,,,,,,,,,,,,,,-100,,,0,-100
Oct,Personal Vehicle Passengers,,-5.002111,28.660298,-5.094112,-18.085881,-29.342514,-20.559572,25.682628,1.700252,1.981424,-36.247723,53.52381,-4.311414,-4.505673,27.325187,-5.545188,2.737793,17.28022,11.618646,-16.852046,-4.013125,0.815146,-6.025039,-15.542603,-96.58232,92.307692,655.5,40.701522,13.546566,-14.291632
Oct,Personal Vehicles,,3.611111,17.962466,3.522727,-24.917673,-29.312865,-20.579111,27.213542,-5.322416,1.72973,1.381509,46.436059,-3.221188,1.923077,27.213353,-3.422704,1.712936,12.311266,18.20062,-11.986002,0.198807,-1.339286,-11.261941,-13.25779,-95.101241,85.333333,492.086331,34.021871,15.140526,-12.913386
Oct,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct,Total,,1.890089,20.888542,-4.551902,-16.995407,-28.304036,-21.520999,28.782181,-4.672058,2.568332,-26.946933,48.836478,-3.190366,-5.434308,28.686822,-4.878049,2.017345,14.673813,13.650282,-15.272263,-2.610879,1.890359,-8.618654,-12.753784,-91.686059,46.819338,322.70364,38.171382,23.827893,-16.630721
Oct,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct,Truck Containers Empty,,11.111111,-100,,,-68.421053,-66.666667,225,-100,,-17.647059,-100,,,,,,,,,,,-56.603774,-100,,50,-70.833333,14.285714,1106.25,-55.958549
Oct,Truck Containers Loaded,,275.757576,-31.451613,-61.176471,87.878788,-4.83871,11.864407,48.484848,-56.122449,39.534884,-20,-100,,,,,,,,,,,,4000,-9.756098,-4.054054,-45.070423,41.025641,-3.636364,35.849057
Oct,Trucks,,176.363636,-42.105263,-62.5,196.969697,23.469388,-33.057851,37.037037,-58.558559,-10.869565,56.097561,75,29.464286,-93.793103,700,-5.555556,-27.941176,-95.918367,-50,0,-100,,-52.830189,184,49.295775,12.264151,-56.302521,28.846154,258.208955,-38.75
Nov,Bus Passengers,,-16.666667,-37.5,-100,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov,Buses,,100,-50,-100,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov,Pedestrians,,100,-42.307692,-20,91.666667,-47.826087,0,-16.666667,-40,-100,,,,,,,,,,,,-100,,,,-100,,,,-100
Nov,Personal Vehicle Passengers,,7.438565,8.180507,8.380952,-52.601054,17.500927,-10.539602,-12.627866,31.974162,-17.222392,-41.241685,134.968553,-24.063169,8.494889,-8.99935,25.81221,-6.072645,25.135952,-6.204732,-14.440154,21.329723,-19.489214,3.911303,-16.330765,-96.741056,1051.086957,19.924457,74.96063,-7.920792,-16.27566
Nov,Personal Vehicles,,7.428988,7.661017,8.564232,-52.552204,17.726161,-10.488058,-11.36891,22.382199,-3.529412,-19.068736,109.589041,-18.235294,10.951239,-11.383285,22.845528,4.566512,14.746835,-6.012135,0.880282,27.515998,-27.05292,3.689806,-16.28468,-94.524496,628.947368,19.67509,61.085973,0.93633,-19.387755
Nov,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov,Total,,8.99819,6.414126,6.764998,-49.216259,16.086843,-12.663362,-12.770898,28.393966,-14.766183,-35.567568,123.615772,-21.121741,6.516052,-9.243135,24.920049,-2.953919,20.900974,-6.193353,-9.733405,23.409316,-21.07292,3.337403,-15.576999,-93.375321,541.901408,17.169501,60.018727,-2.720889,-20.240602
Nov,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov,Truck Containers Empty,,-100,,,1700,-100,,-100,,50,-66.666667,-100,,,,,,,,,,,-30.30303,-100,,400,-87.142857,77.777778,362.5,-85.135135
