year,month,crossingType,numberOfCrossings
2001,Jan,Rail Containers Loaded,0
2001,Jan,Truck Containers Empty,72
2001,Jan,Rail Containers Empty,0
2001,Jan,Trains,0
2001,Feb,Bus Passengers,849
2001,Feb,Rail Containers Loaded,0
2001,Feb,Personal Vehicles,5117
2001,Feb,Train Passengers,0
2001,Feb,Truck Containers Empty,59
2001,Feb,Pedestrians,44
2001,Feb,Buses,41
2001,Feb,Trains,0
2001,Feb,Rail Containers Empty,0
2001,Feb,Truck Containers Loaded,2009
2001,Feb,Trucks,2133
2001,Feb,Personal Vehicle Passengers,9722
2001,Mar,Truck Containers Empty,70
2001,Mar,Trains,0
2001,Mar,Trucks,2050
2001,Mar,Personal Vehicles,5780
2001,Mar,Rail Containers Loaded,0
2001,Mar,Pedestrians,66
2001,Mar,Truck Containers Loaded,1980
2001,Mar,Rail Containers Empty,0
2001,Mar,Bus Passengers,1608
2001,Mar,Train Passengers,0
2001,Mar,Personal Vehicle Passengers,12138
2001,Mar,Buses,58
2001,Apr,Pedestrians,49
2001,Apr,Trucks,2178
2001,Apr,Personal Vehicle Passengers,12790
2001,Apr,Train Passengers,0
2001,Apr,Truck Containers Empty,70
2001,Apr,Bus Passengers,391
2001,Apr,Trains,0
2001,Apr,Buses,18
2001,Apr,Rail Containers Empty,0
2001,Apr,Truck Containers Loaded,2109
2001,Apr,Rail Containers Loaded,0
2001,Apr,Personal Vehicles,5329
2001,May,Personal Vehicle Passengers,14564
2001,May,Trucks,2231
2001,May,Trains,0
2001,May,Truck Containers Loaded,2109
2001,May,Truck Containers Empty,128
2001,May,Rail Containers Loaded,0
2001,May,Train Passengers,0
2001,May,Bus Passengers,533
2001,May,Buses,24
2001,May,Pedestrians,81
2001,May,Personal Vehicles,6935
2001,May,Rail Containers Empty,0
2001,Jun,Buses,22
2001,Jun,Personal Vehicle Passengers,17711
2001,Jun,Pedestrians,61
2001,Jun,Bus Passengers,471
2001,Jun,Trucks,2027
2001,Jun,Truck Containers Empty,86
2001,Jun,Rail Containers Loaded,0
2001,Jun,Truck Containers Loaded,1943
2001,Jun,Trains,0
2001,Jun,Rail Containers Empty,0
2001,Jun,Train Passengers,0
2001,Jun,Personal Vehicles,8518
2001,Jul,Train Passengers,0
2001,Jul,Truck Containers Empty,136
2001,Jul,Rail Containers Empty,0
2001,Jul,Bus Passengers,797
