month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aug,Total People,,-551,-9486,8087,-15603,8708,-2587,-6066,12927,2992,5582,-39132,1127,5564,11372,-18933,10764,6439,-2044,-21099,-3847,6965,-8038,-3162,-60831,7324,27498,17813,2902,-17943
Aug,Total Vehicles,,-682,3023,832,255,443,1985,-7275,2829,-1949,2781,2225,948,-4432,2736,-416,1122,-21,-373,-1869,1493,1446,768,1931,-1892,4937,-2198,9206,-472,-3443
Aug,Train Passengers,,-40,9,3,12,-18,-6,18,3,-3,-3,96,-12,0,-6,24,42,-24,-60,30,-48,78,-51,54,-45,159,-333,,,
Aug,Trains,,-4,3,1,4,-6,-2,6,1,-1,-1,0,-2,0,-1,4,7,-4,-10,5,-8,17,-12,11,-8,7,-4,1,-4,3
Aug,Truck Containers Empty,,80,153,-133,-17,-112,226,-455,-362,-2,562,-148,903,-335,357,711,510,-57,14,-1126,55,-549,253,0,539,491,221,-172,2,-112
Aug,Truck Containers Loaded,,-210,1298,517,179,-703,1556,-3320,1355,-1635,1939,832,667,-2240,837,-900,110,-683,1163,-724,806,1779,-51,584,-1090,1568,-1062,8698,-362,-2235
Aug,Trucks,,-201,1567,495,125,1303,52,-3813,1049,770,41,1052,351,-2113,939,583,545,-935,1372,-1532,383,46,484,758,-723,2016,-489,10,458,-1174
Sep,Bus Passengers,,377,197,314,-586,-12,-409,101,-76,-397,306,-226,255,-438,371,-376,-151,199,-68,-271,-157,158,291,-251,-309,,,-38,-78,165
Sep,Buses,,11,8,-7,-9,-2,-5,0,-6,-33,12,-11,1,-8,13,-11,-4,6,-8,8,-11,2,7,-6,-8,,,-10,-1,3
Sep,Pedestrians,,-217,201,-30,-427,-498,-146,-20,-145,98,-45,-48,-95,148,64,141,-30,69,22,-383,95,-7,32,105,150,-200,-43,-221,,
Sep,Personal Vehicle Passengers,,-1062,-4091,6457,-11857,-4600,-52629,47359,9594,14282,6315,-34991,-3356,7627,2175,-12678,-1233,1342,-1242,-2341,1224,935,-3733,-2903,-23739,3588,16312,6211,-1386,-7411
Sep,Personal Vehicles,,-303,-1327,2527,-4400,-1647,8076,-9249,4534,681,1662,872,-1680,3814,1085,-447,-1036,349,254,-1714,891,-5214,-1204,-1210,-11877,2011,7539,2676,-678,-3484
Sep,Rail Containers Empty,,253,-231,226,107,25,-12,-62,100,67,-30,395,193,-456,28,386,1299,-759,-1274,278,-17,-247,31,215,-263,66,-145,70,302,153
Sep,Rail Containers Loaded,,-216,263,-242,17,146,-78,189,937,-579,-479,437,-387,-435,375,-115,-57,-263,-253,629,169,394,299,-443,144,825,-647,321,-103,-312
Sep,Total People,,-1246,-4996,9316,-17312,-6781,-45096,38182,13931,14652,8232,-34285,-4906,11145,3707,-13336,-2414,1929,-1094,-4691,2077,-4110,-4662,-4235,-35760,5408,23801,8592,-2142,-10730
Sep,Total Vehicles,,2721,201,1880,8491,-6688,-2414,-3448,1223,599,-898,3240,1430,-4909,1701,1536,1162,-1410,821,-1778,-59,1037,1889,620,-1223,5616,-3492,9248,3356,-5734
Sep,Train Passengers,,-41,24,48,-42,-24,12,-9,24,-12,-6,108,-30,-6,12,24,36,-30,-60,18,24,18,-48,24,15,9,-168,-36,,
Sep,Trains,,-4,8,16,-14,-8,4,-3,8,-4,-2,3,-5,-1,2,4,6,-5,-10,3,4,3,-6,4,3,2,-2,1,2,-3
Sep,Truck Containers Empty,,-64,156,157,8006,-7925,-499,-257,-224,21,417,32,450,89,263,405,120,492,231,-1131,-154,-443,131,198,369,649,-220,44,24,-2630
Sep,Truck Containers Loaded,,1261,-153,970,291,233,-637,-1590,316,505,-727,1381,345,-2087,490,236,-276,-597,827,-34,35,1362,538,35,-750,1887,-1404,8260,1640,-1804
Sep,Trucks,,1480,150,760,93,843,-1187,-1725,92,622,-89,1003,833,-2011,530,631,74,-284,1308,-1531,-85,-34,889,617,-718,2187,-1087,562,1492,-1141
Oct,Bus Passengers,,109,-12,2901,-2755,-648,276,179,254,-207,729,-486,78,-684,-134,265,210,-476,43,169,-468,46,-24,-120,-195,,,,165,-269
Oct,Buses,,6,7,-9,12,-21,9,10,-6,-28,16,-13,-9,-13,4,8,5,-9,-14,17,-12,1,-1,-3,-5,,,,4,-7
Oct,Pedestrians,,112,69,150,-615,-188,-300,296,-323,-48,-148,168,-77,130,99,-156,295,19,153,-458,-72,72,62,32,62,-77,-264,,,
Oct,Personal Vehicle Passengers,,-894,-3275,6237,-8343,-104,-14053,9285,-4081,23523,-23004,2672,-4175,9362,1267,-14549,3787,3140,-320,-6046,-2456,769,-1352,-458,-35876,2890,26923,1195,1851,-6379
Oct,Personal Vehicles,,-62,-1112,1488,-2339,-121,-4015,2653,5105,-1161,5408,1337,-2085,4680,634,152,1884,1737,-346,-3638,-963,-6450,228,-586,-17835,1540,13244,188,567,-3326
Oct,Rail Containers Empty,,86,-101,29,328,-83,-24,-127,148,-135,-2,580,-76,-156,-439,640,1846,-993,-2125,956,-557,444,57,-146,-223,150,59,-194,328,132
Oct,Rail Containers Loaded,,-33,503,-578,-113,-89,380,-35,353,-339,125,190,-546,-329,185,-171,176,-339,-839,1274,-282,899,823,-2,-1017,946,-518,454,-401,-28
Oct,Total People,,-770,-4291,10758,-14043,-1088,-18092,12431,949,22101,-16997,3775,-6265,13506,1860,-14294,6242,4414,-548,-9997,-3905,-5551,-1104,-1099,-53898,4380,39699,1487,2583,-9974
Oct,Total Vehicles,,1101,2448,460,3165,505,-3278,-5120,1836,459,3444,1685,-3035,-3301,-1437,5097,2580,-2968,350,-1229,-6630,8303,2815,-170,-1412,3817,-1710,9536,1281,-2531
Oct,Train Passengers,,-35,39,-18,9,-27,0,18,-6,-6,18,84,-6,18,-6,-6,66,-6,-78,-24,54,12,-18,33,-54,27,-204,,,
Oct,Trains,,-2,13,-6,3,-9,0,6,-2,-2,3,0,-2,3,-1,-1,11,-1,-13,-4,9,2,-1,4,-9,7,3,-3,-1,-1
Oct,Truck Containers Empty,,351,-209,97,345,304,-1197,-373,-39,261,1075,-561,363,140,-107,802,371,-353,690,-1186,-1076,682,93,124,529,166,-142,502,-2,165
Oct,Truck Containers Loaded,,216,1363,197,1109,-284,-559,-2538,1110,97,2144,-429,-2136,-725,-2411,3303,-338,-1135,1771,-505,-4491,5939,882,-323,-436,1174,-595,8165,590,-1971
Oct,Trucks,,477,872,730,1481,687,-1887,-2063,272,605,83,1918,-629,-2221,1332,516,509,-138,880,-1781,-221,336,962,176,-251,1374,-517,609,763,-821
Nov,Bus Passengers,,55,-260,3365,-1208,-2126,15,-10,125,-262,15,236,-125,-199,218,-159,-149,-87,143,-388,-15,19,-129,104,-176,,,-51,,
Nov,Buses,,0,-8,1324,-1251,-76,7,-7,1,-34,2,7,-4,-6,6,-4,-4,2,-14,5,0,4,-7,2,-4,,,-2,,
Nov,Pedestrians,,125,80,304,-492,-416,-263,100,-100,-58,-134,109,-50,113,49,1,244,-359,113,183,-285,23,14,131,-177,10,49,168,-357,
